project_id,title,description,domain,priority,required_team_size_min,required_team_size_max,required_team_size_target,required_roles,required_skills,tech_requirements,duration_weeks,target_start_date,status,current_staffing_count,current_staffed_ids
P1187,Cross-Platform Places Service v2,A high-impact Maps effort focused on shipping production-grade infrastructure.,Maps,2,6,10,6,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Project Manager"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 4}]","[{""skill"": ""C++"", ""min_proficiency"": 4, ""weight"": 1.1}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.14}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 0.97}, {""skill"": ""Machine Learning"", ""min_proficiency"": 3, ""weight"": 0.79}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 0.66}, {""skill"": ""Databases"", ""min_proficiency"": 3, ""weight"": 0.67}]","[""Security"", ""C++"", ""Databases""]",47,2026-09-04,active,2,"[""E10195"", ""E10363""]"
P1188,Self-Serve Snippet Service v2,A high-impact Search effort focused on shipping production-grade infrastructure.,Search,4,3,7,4,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 3}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 1.1}, {""skill"": ""C++"", ""min_proficiency"": 3, ""weight"": 0.96}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 1.1}, {""skill"": ""Databases"", ""min_proficiency"": 4, ""weight"": 1.09}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 0.66}]","[""SRE/Observability"", ""Databases""]",40,2026-07-07,active,2,"[""E10794"", ""E10713""]"
P1189,Privacy-First Sharing Layer,A high-impact Workspace effort focused on shipping production-grade infrastructure.,Workspace,2,10,15,15,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 14}]","[{""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 0.99}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 3, ""weight"": 0.9}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 1.19}, {""skill"": ""Databases"", ""min_proficiency"": 4, ""weight"": 0.71}, {""skill"": ""Product Sense"", ""min_proficiency"": 3, ""weight"": 0.67}, {""skill"": ""Security"", ""min_proficiency"": 3, ""weight"": 1.08}]","[""Go"", ""SRE/Observability""]",47,2026-10-16,active,10,"[""E10456"", ""E10315"", ""E10349"", ""E10029"", ""E10243"", ""E10414"", ""E10419"", ""E10011"", ""E10771"", ""E10069""]"
P1190,Privacy-First Eval Harness Rewrite,A high-impact AI Platform effort focused on shipping production-grade infrastructure.,AI Platform,3,3,5,4,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Project Manager"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 3}]","[{""skill"": ""Machine Learning"", ""min_proficiency"": 3, ""weight"": 0.81}, {""skill"": ""TensorFlow/PyTorch"", ""min_proficiency"": 4, ""weight"": 1.14}, {""skill"": ""Python"", ""min_proficiency"": 3, ""weight"": 1.01}, {""skill"": ""Data Engineering"", ""min_proficiency"": 3, ""weight"": 0.69}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.2}]","[""JavaScript/TypeScript"", ""TensorFlow/PyTorch""]",29,2026-07-11,active,3,"[""E10641"", ""E10535"", ""E10193""]"
P1191,Federated Managed Database v2,A high-impact Cloud effort focused on shipping production-grade infrastructure.,Cloud,1,4,8,8,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 7}]","[{""skill"": ""Cloud (GCP/AWS)"", ""min_proficiency"": 3, ""weight"": 0.84}, {""skill"": ""Kubernetes"", ""min_proficiency"": 3, ""weight"": 0.67}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 0.74}, {""skill"": ""Go"", ""min_proficiency"": 4, ""weight"": 0.81}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 1.09}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 0.79}]","[""Java"", ""Data Engineering""]",8,2026-10-04,active,8,"[""E10287"", ""E10035"", ""E10135"", ""E10415"", ""E10212"", ""E10368"", ""E10747"", ""E10268""]"
P1192,Unified Observability Stack v2,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,5,8,13,13,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Project Manager"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 11}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.98}, {""skill"": ""Kubernetes"", ""min_proficiency"": 3, ""weight"": 0.94}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 1.02}, {""skill"": ""Go"", ""min_proficiency"": 4, ""weight"": 0.89}, {""skill"": ""C++"", ""min_proficiency"": 3, ""weight"": 0.8}]","[""Go""]",21,2026-07-25,active,11,"[""E10169"", ""E10772"", ""E10744"", ""E10468"", ""E10099"", ""E10167"", ""E10467"", ""E10217"", ""E10265"", ""E10705"", ""E10668""]"
P1193,Low-Latency Observability Stack,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,2,8,12,8,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Project Manager"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 6}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.99}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.66}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 1.09}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.85}, {""skill"": ""C++"", ""min_proficiency"": 3, ""weight"": 0.71}]","[""Python"", ""C++"", ""Databases""]",14,2026-09-19,active,8,"[""E10682"", ""E10398"", ""E10028"", ""E10045"", ""E10038"", ""E10404"", ""E10738"", ""E10639""]"
P1194,Cross-Platform Control Plane,A high-impact Cloud effort focused on shipping production-grade infrastructure.,Cloud,3,6,9,8,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 7}]","[{""skill"": ""Cloud (GCP/AWS)"", ""min_proficiency"": 4, ""weight"": 0.6}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.86}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.02}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.67}]","[""Kubernetes"", ""Python"", ""BigQuery"", ""C++""]",27,2026-08-30,active,4,"[""E10248"", ""E10440"", ""E10083"", ""E10134""]"
P1195,Streaming Permissions Layer,A high-impact Android effort focused on shipping production-grade infrastructure.,Android,5,10,15,15,"[{""role"": ""Project Manager"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 14}]","[{""skill"": ""Android"", ""min_proficiency"": 3, ""weight"": 0.91}, {""skill"": ""Java"", ""min_proficiency"": 3, ""weight"": 0.83}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 3, ""weight"": 1.0}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 0.62}, {""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 0.79}]","[""Performance Optimization"", ""Product Sense""]",19,2026-07-02,active,12,"[""E10507"", ""E10228"", ""E10537"", ""E10750"", ""E10246"", ""E10792"", ""E10637"", ""E10197"", ""E10715"", ""E10258"", ""E10106"", ""E10489""]"
P1196,Next-Gen Ingest Pipeline,A high-impact YouTube effort focused on shipping production-grade infrastructure.,YouTube,2,9,13,12,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 11}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.92}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 0.94}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 1.1}, {""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 0.97}]","[""JavaScript/TypeScript"", ""Kubernetes"", ""Product Sense""]",26,2026-06-28,active,8,"[""E10127"", ""E10089"", ""E10521"", ""E10572"", ""E10096"", ""E10696"", ""E10286"", ""E10527""]"
P1197,Generative Wallet Service,A high-impact Payments effort focused on shipping production-grade infrastructure.,Payments,2,10,15,11,"[{""role"": ""Project Manager"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 10}]","[{""skill"": ""Security"", ""min_proficiency"": 4, ""weight"": 0.66}, {""skill"": ""Databases"", ""min_proficiency"": 4, ""weight"": 0.86}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 1.04}, {""skill"": ""Java"", ""min_proficiency"": 4, ""weight"": 1.07}]","[""Data Engineering"", ""Databases"", ""Distributed Systems""]",32,2026-09-15,active,4,"[""E10650"", ""E10070"", ""E10725"", ""E10138""]"
P1198,Privacy-First Places Service 2.0,A high-impact Maps effort focused on shipping production-grade infrastructure.,Maps,3,7,10,10,"[{""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 10}]","[{""skill"": ""C++"", ""min_proficiency"": 4, ""weight"": 1.13}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.11}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 0.75}, {""skill"": ""Machine Learning"", ""min_proficiency"": 4, ""weight"": 1.08}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 0.77}]","[""SRE/Observability""]",33,2026-08-09,active,2,"[""E10765"", ""E10155""]"
P1199,Cross-Platform Control Plane v2,A high-impact Cloud effort focused on shipping production-grade infrastructure.,Cloud,4,3,8,7,"[{""role"": ""Project Manager"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 6}]","[{""skill"": ""Cloud (GCP/AWS)"", ""min_proficiency"": 4, ""weight"": 1.19}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 1.0}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 0.86}, {""skill"": ""Go"", ""min_proficiency"": 4, ""weight"": 0.87}]","[""Backend APIs""]",45,2026-07-04,active,2,"[""E10657"", ""E10412""]"
P1200,Federated Networking Fabric v2,A high-impact Cloud effort focused on shipping production-grade infrastructure.,Cloud,5,9,12,9,"[{""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 9}]","[{""skill"": ""Cloud (GCP/AWS)"", ""min_proficiency"": 4, ""weight"": 1.1}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.86}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 0.6}, {""skill"": ""Go"", ""min_proficiency"": 4, ""weight"": 0.65}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 4, ""weight"": 1.17}]","[""Kubernetes"", ""Performance Optimization"", ""Distributed Systems""]",21,2026-08-03,active,5,"[""E10795"", ""E10345"", ""E10471"", ""E10017"", ""E10213""]"
P1201,Zero-Trust Model Serving Stack,A high-impact AI Platform effort focused on shipping production-grade infrastructure.,AI Platform,5,8,13,12,"[{""role"": ""Tech Lead"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 11}]","[{""skill"": ""Machine Learning"", ""min_proficiency"": 4, ""weight"": 0.79}, {""skill"": ""TensorFlow/PyTorch"", ""min_proficiency"": 3, ""weight"": 1.09}, {""skill"": ""Python"", ""min_proficiency"": 4, ""weight"": 1.14}, {""skill"": ""Data Engineering"", ""min_proficiency"": 4, ""weight"": 0.64}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 1.14}]","[""JavaScript/TypeScript""]",29,2026-07-05,active,12,"[""E10534"", ""E10603"", ""E10316"", ""E10370"", ""E10216"", ""E10761"", ""E10174"", ""E10447"", ""E10544"", ""E10784"", ""E10557"", ""E10480""]"
P1202,Privacy-First Notification Service 2.0,A high-impact Android effort focused on shipping production-grade infrastructure.,Android,5,7,12,10,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 9}]","[{""skill"": ""Android"", ""min_proficiency"": 3, ""weight"": 1.06}, {""skill"": ""Java"", ""min_proficiency"": 4, ""weight"": 1.12}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 3, ""weight"": 1.0}]","[""Data Engineering"", ""Python"", ""Go""]",9,2026-10-04,active,3,"[""E10272"", ""E10441"", ""E10562""]"
P1203,On-Device Creator Studio v2,A high-impact YouTube effort focused on shipping production-grade infrastructure.,YouTube,4,10,15,13,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 12}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 1.14}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 0.88}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 1.06}, {""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 1.13}]","[""Java"", ""Machine Learning""]",35,2026-07-25,active,6,"[""E10049"", ""E10450"", ""E10249"", ""E10140"", ""E10202"", ""E10102""]"
P1204,Generative Networking Fabric v2,A high-impact Cloud effort focused on shipping production-grade infrastructure.,Cloud,3,5,10,9,"[{""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 9}]","[{""skill"": ""Cloud (GCP/AWS)"", ""min_proficiency"": 3, ""weight"": 0.72}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.86}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 0.65}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.87}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 1.1}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 0.78}]","[""Distributed Systems"", ""Backend APIs"", ""JavaScript/TypeScript"", ""Cloud (GCP/AWS)""]",23,2026-08-17,active,9,"[""E10677"", ""E10590"", ""E10437"", ""E10501"", ""E10200"", ""E10270"", ""E10554"", ""E10517"", ""E10022""]"
P1205,Next-Gen Tile Renderer v2,A high-impact Maps effort focused on shipping production-grade infrastructure.,Maps,3,3,7,7,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 6}]","[{""skill"": ""C++"", ""min_proficiency"": 4, ""weight"": 1.01}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 1.16}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 0.68}, {""skill"": ""Machine Learning"", ""min_proficiency"": 4, ""weight"": 1.11}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 1.05}, {""skill"": ""Databases"", ""min_proficiency"": 4, ""weight"": 1.13}]","[""Frontend"", ""Backend APIs"", ""Databases"", ""SRE/Observability""]",26,2026-07-01,active,4,"[""E10649"", ""E10455"", ""E10688"", ""E10075""]"
P1206,Multi-Region Recommendation Engine v2,A high-impact YouTube effort focused on shipping production-grade infrastructure.,YouTube,1,9,13,12,"[{""role"": ""Tech Lead"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 11}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.06}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 0.64}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 1.07}, {""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 0.94}]","[""Cloud (GCP/AWS)"", ""Android"", ""Security""]",17,2026-07-28,active,6,"[""E10332"", ""E10079"", ""E10479"", ""E10458"", ""E10753"", ""E10367""]"
P1207,Unified Control Plane,A high-impact Cloud effort focused on shipping production-grade infrastructure.,Cloud,3,5,10,7,"[{""role"": ""Tech Lead"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 6}]","[{""skill"": ""Cloud (GCP/AWS)"", ""min_proficiency"": 3, ""weight"": 0.98}, {""skill"": ""Kubernetes"", ""min_proficiency"": 3, ""weight"": 1.12}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.76}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 1.11}]","[""BigQuery"", ""Performance Optimization""]",50,2026-08-13,active,5,"[""E10000"", ""E10242"", ""E10076"", ""E10378"", ""E10030""]"
P1208,Cross-Platform Bidding Platform 2.0,A high-impact Ads effort focused on shipping production-grade infrastructure.,Ads,1,10,15,14,"[{""role"": ""Tech Lead"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 13}]","[{""skill"": ""Machine Learning"", ""min_proficiency"": 4, ""weight"": 0.84}, {""skill"": ""BigQuery"", ""min_proficiency"": 3, ""weight"": 0.79}, {""skill"": ""Data Engineering"", ""min_proficiency"": 4, ""weight"": 0.88}]","[""Security"", ""SRE/Observability"", ""Python"", ""Kubernetes""]",37,2026-09-29,active,11,"[""E10051"", ""E10383"", ""E10595"", ""E10292"", ""E10372"", ""E10515"", ""E10553"", ""E10192"", ""E10506"", ""E10710"", ""E10283""]"
P1209,Distributed Checkout Flow Rewrite,A high-impact Payments effort focused on shipping production-grade infrastructure.,Payments,4,8,13,9,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 8}]","[{""skill"": ""Security"", ""min_proficiency"": 3, ""weight"": 0.92}, {""skill"": ""Databases"", ""min_proficiency"": 3, ""weight"": 0.77}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 1.02}, {""skill"": ""Java"", ""min_proficiency"": 3, ""weight"": 0.6}]","[""SRE/Observability"", ""Backend APIs""]",26,2026-10-15,active,2,"[""E10063"", ""E10082""]"
P1210,Streaming Training Orchestrator,A high-impact AI Platform effort focused on shipping production-grade infrastructure.,AI Platform,3,9,14,10,"[{""role"": ""Tech Lead"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Project Manager"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 8}]","[{""skill"": ""Machine Learning"", ""min_proficiency"": 3, ""weight"": 0.92}, {""skill"": ""TensorFlow/PyTorch"", ""min_proficiency"": 4, ""weight"": 0.62}, {""skill"": ""Python"", ""min_proficiency"": 4, ""weight"": 0.78}, {""skill"": ""Data Engineering"", ""min_proficiency"": 3, ""weight"": 0.73}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.75}]","[""BigQuery"", ""Product Sense"", ""JavaScript/TypeScript"", ""Python""]",20,2026-08-08,active,6,"[""E10388"", ""E10622"", ""E10799"", ""E10179"", ""E10047"", ""E10643""]"
P1211,Unified Serverless Runtime Rewrite,A high-impact Cloud effort focused on shipping production-grade infrastructure.,Cloud,1,3,7,4,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 3}]","[{""skill"": ""Cloud (GCP/AWS)"", ""min_proficiency"": 4, ""weight"": 0.79}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.89}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.72}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 1.15}]","[""Python"", ""JavaScript/TypeScript""]",30,2026-09-01,active,3,"[""E10180"", ""E10211"", ""E10101""]"
